date,carbon_price,carbon_price_change_pct,gas_price_weekly,gas_price_lag1,vix,co2_ppm,co2_change,days_to_next_cop,is_cop_week,regime,recent_volatility,momentum_4w,momentum_12w,gas_price_volatility,cop_urgency
2016-02-21,4.98,-3.300970873786402,1.94,2.16,22.147500038146973,404.59,0.1832363501299783,260,0,0,4.432871661515031,-17.549668874172177,-41.549295774647874,5.760736643458977,0.0
2016-02-28,4.92,-1.2048192771084487,1.82,1.94,19.999999618530275,404.24,-0.0865073284065265,253,0,0,4.504961045617431,-11.191335740072205,-39.033457249070636,5.238743168829076,0.0
2016-03-06,4.98,1.2195121951219523,1.57,1.82,17.780000305175783,404.18,-0.014842667722148,246,0,0,4.623616572146727,-1.3861386138613763,-38.21339950372208,6.927226269630303,0.0
2016-03-13,4.93,-1.0040160642570406,1.64,1.57,17.78199996948242,404.97,0.1954574694443156,239,0,0,4.399823513684917,-4.271844660194191,-39.804639804639805,7.8761867727888,0.0
2016-03-20,4.84,-1.8255578093306248,1.79,1.64,15.442000007629394,405.85,0.217300046917046,232,0,0,4.242560154193403,-2.8112449799196915,-41.11922141119222,10.336102890027309,0.0
2016-03-27,5.16,6.6115702479338845,1.79,1.79,14.40999984741211,405.64,-0.0517432548971408,225,0,0,4.874384301676777,4.878048780487809,-30.364372469635626,9.869402121871444,0.0
2016-04-03,5.41,4.844961240310086,1.86,1.79,13.934000015258787,406.78,0.2810373730401272,218,0,0,4.782378220320936,8.634538152610439,-18.890554722638676,3.7473949391313646,0.0
2016-04-10,5.47,1.109057301293892,1.96,1.86,15.029999923706054,408.91,0.5236245636462078,211,0,0,4.695719357738498,10.95334685598377,-13.4493670886076,3.7818384396600297,0.0
2016-04-17,5.96,8.957952468007324,1.9,1.96,14.458000183105469,407.64,-0.310581790614084,204,0,0,5.372575581164624,23.140495867768607,-1.3245033112582738,3.82444487191607,0.0
2016-04-24,6.17,3.523489932885915,1.91,1.9,13.407999992370604,407.9,0.063781768226856,197,0,0,4.760345618507482,19.573643410852704,11.371841155234662,3.7615839253826993,0.0
2016-05-01,5.85,-5.186385737439226,1.92,1.91,14.546000099182129,407.73,-0.0416768815886148,190,0,0,4.150200774845888,8.13308687615526,15.841584158415834,3.463933018625239,0.0
2016-05-08,5.84,-0.1709401709401703,1.96,1.92,15.392000007629395,408.05,0.0784833100335946,183,0,0,4.16507145979479,6.764168190127973,13.39805825242717,2.1803058885899964,0.0
2016-05-15,5.95,1.8835616438356293,2.0,1.96,14.467999839782715,407.49,-0.1372380835681919,176,0,0,3.9255394122958496,-0.1677852348993203,19.477911646586342,0.8876368026342429,0.0
2016-05-22,6.02,1.17647058823529,1.89,2.0,15.545999908447266,408.51,0.2503128911138796,169,0,0,3.8319653848954682,-2.4311183144246407,22.357723577235756,3.5985054644290337,0.0
2016-05-29,5.93,-1.4950166112956742,1.84,1.89,14.13799991607666,407.64,-0.2129690827641917,162,0,0,3.9453240229996274,1.3675213675213627,19.076305220883526,3.7287653606789233,0.0
2016-06-05,5.94,0.1686340640809636,2.15,1.84,13.87249994277954,407.04,-0.1471886959081514,155,0,0,3.890853529905375,1.7123287671233056,20.486815415821514,9.939971434628903,0.0
2016-06-12,5.66,-4.7138047138047146,2.36,2.15,14.69000015258789,407.39,0.0859866352201255,148,0,0,4.201213698895667,-4.873949579831938,16.94214876033058,10.507422630760725,0.0
2016-06-19,4.95,-12.54416961130742,2.59,2.36,20.077999877929688,406.85,-0.1325511180932159,141,0,0,5.481906278550089,-17.77408637873753,-4.069767441860462,8.104454168854183,0.0
2016-06-26,4.61,-6.8686868686868685,2.75,2.59,20.206000137329102,406.17,-0.1671377657613382,134,0,0,5.543708206093219,-22.25969645868464,-14.787430683918668,4.472544663097758,0.0
2016-07-03,4.53,-1.7353579175705014,2.89,2.75,17.928000068664552,405.75,-0.1034049782110968,127,0,0,5.497554816887456,-23.737373737373733,-17.18464351005483,2.4210476865031914,0.0
2016-07-10,4.92,8.609271523178808,2.82,2.89,14.625,404.68,-0.2637091805298808,120,0,0,5.43833642947985,-13.07420494699647,-17.4496644295302,5.115662327684611,0.0
2016-07-17,4.55,-7.520325203252032,2.81,2.82,13.123999977111817,403.59,-0.2693486211327589,113,0,0,5.455327594611313,-8.080808080808088,-26.25607779578606,4.165141559532456,0.0
2016-07-24,4.41,-3.076923076923066,2.79,2.81,12.188000106811524,404.04,0.1114992938378245,106,0,0,5.389790660255093,-4.338394793926248,-24.615384615384606,3.254460593486631,0.0
2016-07-31,4.72,7.029478458049887,2.85,2.79,12.66800003051758,403.68,-0.0891000891000914,99,0,0,6.00120214612004,4.194260485651213,-19.17808219178082,1.886477523103389,0.0
2016-08-07,4.89,3.601694915254239,2.88,2.85,12.495999908447263,403.08,-0.1486325802615984,92,0,0,6.111113072997049,-0.6097560975609762,-17.815126050420172,1.3195551806084374,0.0
2016-08-14,4.76,-2.6584867075664653,2.77,2.88,11.688000106811524,402.05,-0.2555324005160231,85,0,0,6.061497220953433,4.615384615384621,-20.93023255813953,2.6068289677451784,0.0
2016-08-21,4.69,-1.470588235294101,2.73,2.77,11.882000160217284,402.11,0.0149235169754957,78,0,0,6.061600959712094,6.349206349206349,-20.910623946037088,2.6673978706887143,0.0
2016-08-28,4.08,-13.006396588486147,2.82,2.73,13.076000022888184,401.16,-0.2362537614085669,71,0,0,6.824685292971782,-13.559322033898303,-31.313131313131315,3.0790033002506263,0.0
2016-09-04,4.08,0.0,2.94,2.82,12.987999725341798,401.18,0.0049855419284039,64,0,0,6.844094405615824,-16.564417177914102,-27.915194346289752,3.8444792850057077,0.0
2016-09-11,4.36,6.8627450980392135,2.87,2.94,13.492500066757202,401.47,0.0722867540754901,57,0,0,6.533028227727017,-8.403361344537807,-11.919191919191919,3.329539855769307,0.05
2016-09-18,4.54,4.128440366972463,3.02,2.87,16.563999748229982,401.08,-0.097142999476929,50,0,0,6.381997286464191,-3.1982942430703654,-1.5184381778741929,3.412416722958748,0.16666666666666666
2016-09-25,4.96,9.251101321585908,3.11,3.02,13.81200008392334,400.94,-0.0349057544629438,43,0,0,6.86985208503173,21.568627450980383,9.492273730684332,3.3944772271866457,0.2833333333333333
2016-10-02,5.69,14.717741935483875,3.01,3.11,13.460000228881835,401.13,0.047388636703749,36,0,0,7.666716920225572,39.460784313725505,15.650406504065039,4.102922573151382,0.4
2016-10-09,5.81,2.1089630931458547,2.91,3.01,13.301999855041505,401.78,0.1620422306982671,29,0,0,7.122747091026677,33.256880733944925,27.692307692307683,4.354208306144683,0.5166666666666667
2016-10-16,5.89,1.376936316695354,3.17,2.91,15.492000198364256,401.86,0.0199113942954021,22,0,0,6.9310878667936375,29.735682819383257,33.56009070294783,5.855430215778321,0.6333333333333333
2016-10-23,5.88,-0.1697792869269965,3.14,3.17,14.597999763488769,402.35,0.1219330114965444,15,0,0,6.829494337461854,18.5483870967742,24.576271186440678,5.818790165802678,0.75
2016-10-30,6.41,9.013605442176864,2.72,3.14,14.454000091552734,403.0,0.1615508885298711,8,0,0,7.113219554147733,12.653778558875217,31.08384458077711,9.159860821670128,0.8666666666666667
2016-11-06,5.67,-11.544461778471138,2.5,2.72,19.905999755859376,403.0,0.0,1,1,0,8.09524093782434,-2.409638554216864,19.11764705882353,9.655007421701221,0.9833333333333333
2016-11-13,5.58,-1.5873015873015817,2.22,2.5,16.14799976348877,403.79,0.1960297766749441,358,0,0,8.099560378492624,-5.263157894736836,18.976545842217483,5.423783567749055,0.0
2016-11-20,5.0,-10.39426523297491,2.44,2.22,13.554000091552734,404.19,0.099061393298494,351,0,0,7.691370603960966,-14.965986394557817,22.549019607843146,10.622935501063978,0.0
2016-11-27,4.3,-14.000000000000002,2.76,2.44,12.400000095367432,404.75,0.1385487023429554,344,0,0,8.973923634528706,-32.91731669266771,5.392156862745101,12.350066326030014,0.0
2016-12-04,4.46,3.720930232558151,3.21,2.76,13.51399974822998,404.09,-0.1630636195182222,337,0,0,8.82600735392937,-21.340388007054678,2.2935779816513735,12.432008698284546,0.0
2016-12-11,4.93,10.538116591928247,3.69,3.21,12.108000183105467,405.03,0.2326214457175401,330,0,0,9.246093190685247,-11.648745519713266,8.590308370044042,2.7684895862006376,0.0
2016-12-18,6.22,26.166328600405684,3.57,3.69,12.707999992370606,404.62,-0.1012270695997741,323,0,0,11.595077547600997,24.4,25.4032258064516,9.115626943725271,0.0
2016-12-25,6.54,5.144694533762073,3.51,3.57,11.460000038146973,404.96,0.0840294597399982,316,0,0,10.991333169684122,52.093023255813954,14.938488576449904,10.481446657939845,0.0
2017-01-01,5.03,-23.088685015290512,3.69,3.51,13.087499856948853,406.14,0.2913868036349187,309,0,0,13.108619011045626,12.780269058295968,-13.425129087779675,8.285084159321814,0.0
2017-01-08,5.03,0.0,3.47,3.69,11.922500133514404,406.2,0.0147732309055959,302,0,0,13.097653630456373,2.0283975659229236,-14.601018675721555,4.723406823402651,0.0
2017-01-15,5.42,7.753479125248508,3.27,3.47,11.41599998474121,406.41,0.0516986706056155,295,0,0,13.314648102331372,-12.861736334405139,-7.823129251700678,5.188358671288786,0.0
2017-01-22,4.91,-9.409594095940951,3.29,3.27,12.167499780654907,406.71,0.0738170812725869,288,0,0,13.260940805883557,-24.923547400611625,-23.4009360374415,5.369078566705929,0.0
2017-01-29,5.49,11.812627291242372,3.27,3.29,10.972000122070312,406.43,-0.0688451230606457,281,0,0,13.34913120895143,9.145129224652093,-3.1746031746031744,3.4233701750986665,0.0
2017-02-05,5.45,-0.7285974499089298,3.12,3.27,11.716000175476074,406.26,-0.0418276209925516,274,0,0,13.338902735772908,8.349900596421467,-2.3297491039426466,3.0681143037643226,0.0
2017-02-12,5.31,-2.5688073394495525,3.04,3.12,11.16800003051758,406.14,-0.0295377344557645,267,0,0,12.936358308582355,-2.029520295202958,6.199999999999983,2.2795038816144904,0.0
2017-02-19,5.73,7.909604519774027,2.87,3.04,11.40599994659424,407.17,0.2536071305461185,260,0,0,12.1032863860385,16.700610997963338,33.25581395348838,2.2131221790443196,0.0
2017-02-26,5.94,3.664921465968596,2.62,2.87,11.62249994277954,407.6,0.1056069946214099,253,0,0,12.103037721265396,8.196721311475418,33.18385650224216,2.5622921409941632,0.0
2017-03-05,5.51,-7.239057239057245,2.52,2.62,12.064000129699709,406.34,-0.3091265947007038,246,0,0,12.197377118120746,1.1009174311926495,11.764705882352944,2.6669153193144117,0.0
2017-03-12,5.48,-0.5444646098003547,2.75,2.52,11.701999855041503,407.77,0.3519220357336206,239,0,0,9.434657779170035,3.201506591337111,-11.897106109324751,7.848613888362752,0.0
2017-03-19,5.11,-6.751824817518248,2.96,2.75,11.554000091552734,407.02,-0.1839272138705605,232,0,0,9.400211821759196,-10.820244328097727,-21.865443425076446,8.709697002461967,0.0
2017-03-26,5.04,-1.3698630136986356,2.99,2.96,12.54000015258789,408.6,0.3881873126627688,225,0,0,6.5432094714467395,-15.15151515151516,0.1988071570576455,6.013599691979371,0.0
2017-04-02,5.25,4.166666666666674,3.03,2.99,11.871999931335449,407.84,-0.1860009789525274,218,0,0,6.640837803283267,-4.718693284936471,4.373757455268379,4.206752073577054,0.0
2017-04-09,5.32,1.333333333333342,3.18,3.03,12.464000129699707,409.03,0.2917810906237772,211,0,0,6.255894578701691,-2.919708029197088,-1.845018450184499,3.154423212425392,0.0
2017-04-16,4.94,-7.14285714285714,3.05,3.18,15.212500095367432,409.84,0.1980294843898944,204,0,0,5.973017266818536,-3.326810176125239,0.6109979633401208,3.7172752883151383,0.0
2017-04-23,4.94,0.0,3.1,3.05,14.557999992370606,410.16,0.0780792504392113,197,0,0,4.73174899291256,-1.984126984126977,-10.018214936247716,3.7421517242049513,0.0
2017-04-30,4.94,0.0,3.09,3.1,10.726000022888185,409.39,-0.1877316169299869,190,0,0,4.737036277557258,-5.9047619047619015,-9.35779816513761,3.778175363460553,0.0
2017-05-07,4.83,-2.226720647773284,3.14,3.09,10.481999969482422,409.52,0.0317545616649095,183,0,0,4.725861524814436,-9.21052631578948,-9.039548022598865,2.6950286693030865,0.0
2017-05-14,5.22,8.074534161490687,3.12,3.14,10.188000106811524,410.6,0.2637233834733354,176,0,0,4.753284425729186,5.668016194331971,-8.90052356020944,1.2241172683641042,0.0
2017-05-21,5.58,6.896551724137945,3.21,3.12,12.67199993133545,410.2,-0.097418412079886,169,0,0,5.100082009667899,12.955465587044523,-6.060606060606066,1.6643806579044544,0.0
2017-05-28,5.54,-0.7168458781361964,3.18,3.21,10.294000244140625,409.77,-0.1048269137006396,162,0,0,4.63098238105872,12.145748987854233,0.5444646098003769,1.832162239378423,0.0
2017-06-04,5.42,-2.166064981949456,3.03,3.18,10.107500076293944,409.89,0.029284720696987,155,0,0,4.676310661647035,12.215320910973082,-1.0948905109489093,3.1066293885377143,0.0
2017-06-11,5.26,-2.952029520295208,2.98,3.03,10.353999900817872,409.63,-0.063431652394541,148,0,0,4.289622350697867,0.766283524904221,2.935420743639905,3.1246164879677822,0.0
2017-06-18,5.25,-0.1901140684410607,3.03,2.98,10.760000038146972,408.51,-0.2734174743060813,141,0,0,4.260675414543952,-5.913978494623661,4.166666666666674,2.6302468365607217,0.0
2017-06-25,5.42,3.23809523809524,2.89,3.03,10.495999908447263,407.95,-0.1370835475263732,134,0,0,4.1944209961586,-2.166064981949456,3.23809523809524,3.0259392553075424,0.0
2017-07-02,5.74,5.904059040590415,3.01,2.89,10.72199993133545,408.28,0.0808922662090871,127,0,0,4.4894240505492276,5.904059040590415,7.8947368421052655,3.833169262695301,0.0
2017-07-09,5.82,1.3937282229965264,2.95,3.01,11.50499987602234,407.26,-0.2498285490349694,120,0,0,3.743466841721506,10.646387832699622,17.813765182186224,3.8826513394521167,0.0
2017-07-16,5.6,-3.7800687285223455,2.96,2.95,10.342000007629396,407.01,-0.0613858468791472,113,0,0,4.023997669277774,6.666666666666665,13.360323886639659,3.7216428205263647,0.0
2017-07-23,5.69,1.6071428571428736,3.09,2.96,9.68799991607666,406.93,-0.0196555367189987,106,0,0,4.009946577714152,4.981549815498165,15.182186234817818,3.095751660344078,0.0
2017-07-30,5.86,2.987697715289972,2.96,3.09,9.772000122070311,406.66,-0.0663504779691792,99,0,0,3.8785078118059917,2.0905923344947785,21.325051759834366,3.675913276339535,0.0
2017-08-06,5.99,2.2184300341296925,2.8,2.96,10.219999885559082,405.73,-0.2286922736438268,92,0,0,3.3323001765687073,2.9209621993127044,14.750957854406144,4.4856906132570185,0.0
2017-08-13,6.41,7.011686143572615,2.85,2.8,12.710000228881835,405.39,-0.0837995711433836,85,0,0,3.350299580017858,14.46428571428573,14.874551971326166,4.7062400750594,0.0
2017-08-20,6.69,4.368174726989094,2.95,2.85,13.184000015258787,404.74,-0.160339426231526,78,0,0,3.4051546072762,17.574692442882256,20.758122743682318,4.387753982245533,0.0
2017-08-27,6.43,-3.8863976083707175,2.97,2.95,12.05999984741211,404.39,-0.0864752680733382,71,0,0,3.609871697741035,9.726962457337862,18.63468634686347,3.8771946923649505,0.0
2017-09-03,7.56,17.573872472783837,2.93,2.97,10.992000007629397,403.89,-0.1236430178787828,64,0,0,5.6169761239899545,26.210350584307164,43.726235741444874,2.035076259296496,0.0
2017-09-10,7.44,-1.5873015873015817,2.91,2.93,11.882499933242798,403.87,-0.004951843323675,57,0,0,5.707476093481979,16.068642745709827,41.71428571428572,2.151541673003582,0.05
2017-09-17,7.14,-4.032258064516137,2.96,2.91,10.483999824523924,403.25,-0.1535147448436413,50,0,0,6.064730289845375,6.726457399103136,31.734317343173423,1.3733256195993628,0.16666666666666666
2017-09-24,7.59,6.302521008403361,3.09,2.96,9.873999977111817,402.95,-0.0743955362678239,43,0,0,6.086225115491007,18.04043545878693,32.229965156794414,2.604977974030954,0.2833333333333333
2017-10-01,7.52,-0.922266139657446,2.96,3.09,9.86200008392334,403.14,0.0471522521404699,36,0,0,6.161264552262719,-0.5291005291005346,29.209621993127133,3.6530545497313853,0.4
2017-10-08,7.78,3.457446808510656,2.84,2.96,9.485999870300294,403.61,0.1165848092474108,29,0,0,5.856349998676553,4.5698924731182755,38.928571428571445,4.290276098322903,0.5166666666666667
2017-10-15,8.0,2.827763496143953,2.92,2.84,9.955999946594238,404.14,0.1313148831793009,22,0,0,5.8419641072303445,12.04481792717087,40.597539543057984,4.5122788975446495,0.6333333333333333
2017-10-22,7.61,-4.8749999999999964,2.84,2.92,10.06200008392334,404.19,0.0123719503142494,15,0,0,6.271842899850125,0.26350461133071157,29.86348122866893,3.30816089536044,0.75
2017-10-29,8.32,9.329829172141912,2.91,2.84,10.911999893188476,404.34,0.037111259556144,8,0,0,6.584267082195629,10.63829787234043,38.898163606010016,3.5298709146152087,0.8666666666666667
2017-11-05,7.86,-5.528846153846157,2.78,2.91,9.990000152587893,404.44,0.0247316614730319,1,1,0,6.872327318241797,1.0282776349614497,22.620904836193457,3.676351704676851,0.9833333333333333
2017-11-12,7.93,0.8905852417302684,3.12,2.78,10.17199993133545,405.26,0.202749480763531,385,0,0,6.832867230242346,-0.8750000000000036,18.535127055306422,7.507761741128693,0.0
2017-11-19,8.21,3.530895334174033,3.1,3.12,11.882000160217284,406.31,0.2590929279968401,378,0,0,6.620761562679223,7.88436268068331,27.6827371695179,7.142494506331606,0.0
2017-11-26,8.13,-0.974421437271622,3.05,3.1,9.982499837875366,406.52,0.0516846742634857,371,0,0,4.562534619773873,-2.2836538461538436,7.539682539682557,7.41531558059971,0.0
2017-12-03,7.58,-6.765067650676516,2.94,3.05,10.661999893188476,406.94,0.1033159500147595,364,0,0,5.020518591390135,-3.562340966921118,1.8817204301075252,7.198482299390108,0.0
2017-12-10,7.65,0.923482849604218,2.84,2.94,10.754000091552737,406.74,-0.0491472944414428,357,0,0,4.834832906849758,-3.5308953341740112,7.142857142857162,1.431016989466246,0.0
2017-12-17,8.62,12.67973856209148,2.77,2.84,9.870000076293945,406.99,0.0614643261051206,350,0,0,5.768916437828544,4.993909866017021,13.570487483530957,0.9184159146642757,0.0
2017-12-24,8.6,-0.2320185614849146,2.69,2.77,9.759999847412107,407.41,0.1031966387380567,343,0,0,5.749081289091086,5.781057810578094,14.36170212765957,0.5149222879838503,0.0
2017-12-31,8.19,-4.767441860465116,3.03,2.69,10.485000133514404,407.57,0.0392724773569552,336,0,0,5.9515704919790995,8.047493403693927,5.269922879177358,7.788162177969259,0.0
2018-01-07,8.26,0.8547008547008517,5.71,3.03,9.34000015258789,408.33,0.1864710356503263,329,0,1,5.911143962675707,7.973856209150321,3.2499999999999973,43.61212927756059,0.0
2018-01-14,9.25,11.985472154963684,3.24,5.71,9.892000007629395,408.08,-0.0612249895917571,322,0,1,6.510949229704333,7.308584686774955,21.55059132720105,55.09937846457442,0.0
2018-01-21,9.67,4.540540540540539,4.12,3.24,11.765000104904177,408.47,0.095569496177239,315,0,1,6.145795284096572,12.441860465116283,16.22596153846154,54.11706824998998,0.0
2018-01-28,9.53,-1.4477766287487093,3.43,4.12,11.252000045776366,408.07,-0.0979264083041719,308,0,1,5.830656832240904,16.36141636141637,21.246819338422384,57.560455131021925,0.0
2018-02-04,9.79,2.728226652675758,3.3,3.43,14.589999961853028,408.4,0.0808684784473268,301,0,1,5.829642858445466,18.52300242130749,23.45523329129886,29.258737220507257,0.0
2018-02-11,10.13,3.472931562819226,2.75,3.3,31.509999465942386,408.56,0.0391772771792364,294,0,1,5.828211832980717,9.513513513513526,23.386114494518885,20.696992655757725,0.0
2018-02-18,10.43,2.9615004935834133,2.54,2.75,21.68599967956543,408.65,0.0220285882122528,287,0,1,5.76109196235939,7.859358841778685,28.290282902829023,6.538753769824862,0.0
2018-02-25,10.77,3.259827420901251,2.62,2.54,18.957499980926517,409.09,0.1076716016150669,280,0,1,5.014299620490477,13.011542497376706,42.0844327176781,8.263008312256167,0.0
2018-03-04,11.79,9.47075208913648,2.64,2.62,19.260000038146973,410.03,0.2297782883961874,273,0,1,5.2801474811669316,20.42900919305415,54.117647058823515,8.99362503587228,0.0
2018-03-11,11.73,-0.5089058524172962,2.74,2.64,17.206000328063965,408.91,-0.2731507450674186,266,0,1,4.589472045014638,15.794669299111552,36.0788863109049,5.265098047152574,0.0
2018-03-18,13.23,12.78772378516624,2.71,2.74,16.35,409.32,0.1002665623242249,259,0,1,5.316470452759351,26.845637583892625,53.83720930232558,2.2464707488435516,0.0
2018-03-25,14.04,6.122448979591821,2.66,2.71,20.6580005645752,410.22,0.2198768689533947,252,0,1,4.607306558403688,30.36211699164346,71.42857142857142,2.5089523497821906,0.0
2018-04-01,13.76,-1.9943019943019944,2.67,2.66,21.59250020980835,409.39,-0.2023304568280481,245,0,1,4.887544715861507,16.70907548770144,66.5859564164649,2.4978488125256284,0.0
2018-04-08,14.84,7.848837209302317,2.79,2.67,21.042000198364256,409.65,0.063509123329819,238,0,1,4.432287904056239,26.513213981244665,60.432432432432435,2.8291374035937027,0.0
2018-04-15,14.02,-5.525606469002698,2.78,2.79,19.67599983215332,411.25,0.3905773221042352,231,0,1,5.223907909391537,5.971277399848818,44.98448810754911,2.7138716342636786,0.0
2018-04-22,14.58,3.9942938659058624,2.83,2.78,16.049999809265138,411.88,0.1531914893617036,224,0,1,5.009435517842008,3.8461538461538547,52.99055613850998,2.140764126318661,0.0
2018-04-29,14.04,-3.703703703703709,2.8,2.83,16.770000076293947,409.86,-0.4904341070214535,217,0,1,5.44973139994047,2.034883720930236,43.41164453524004,2.499762933682782,0.0
2018-05-06,15.68,11.680911680911676,2.75,2.8,15.61200008392334,411.25,0.3391401942126615,210,0,1,5.978943739271734,5.660377358490565,54.78775913129317,1.5472398933748845,0.0
2018-05-13,16.38,4.464285714285721,2.76,2.75,13.751999855041504,412.07,0.199392097264428,203,0,1,5.974009122074566,16.833095577746082,57.04697986577181,1.5877401141041352,0.0
2018-05-20,17.17,4.82295482295485,2.8,2.76,13.566000175476074,411.65,-0.1019244303152366,196,0,1,5.973649468954983,17.764060356652966,59.424326833797615,1.446656955582239,0.0
2018-05-27,16.55,-3.6109493302271423,2.83,2.8,12.926000022888184,411.61,-0.0097169925907802,189,0,1,6.101031344343615,17.877492877492895,40.37319762510603,1.4454088690611182,0.0
2018-06-03,17.2,3.92749244712991,2.88,2.83,15.212500095367432,411.14,-0.1141857583635053,182,0,1,6.000580422706479,9.693877551020403,46.632566069906225,0.6038423100064116,0.0
2018-06-10,15.98,-7.0930232558139465,2.92,2.88,12.218000030517578,411.36,0.0535097533686856,175,0,1,5.917320192393635,-2.4420024420024333,20.786092214663633,0.28494628979892794,0.0
2018-06-17,16.61,3.942428035043788,2.99,2.92,12.345999908447263,410.56,-0.194476857253989,168,0,1,5.803053580778665,-3.2615026208503317,18.3048433048433,0.5700327641539848,0.0
2018-06-24,16.51,-0.6020469596628386,2.99,2.99,13.372000312805175,410.76,0.0487139516757606,161,0,1,5.7390353295232925,-0.24169184290029344,19.985465116279077,1.0146639072677222,0.0
2018-07-01,17.28,4.663840096910965,2.98,2.99,16.820000076293944,409.6,-0.2824033498880052,154,0,1,5.496260644480378,0.46511627906977715,16.442048517520224,1.2661180548651543,0.0
2018-07-08,17.69,2.372685185185186,2.91,2.98,15.019999980926514,409.35,-0.06103515625,147,0,1,5.044073241656529,10.700876095118893,26.17689015691871,1.9455939064840377,0.0
2018-07-15,18.77,6.105144149236841,2.89,2.91,12.74400005340576,408.74,-0.149016733846341,140,0,1,5.152853171507611,13.004214328717634,28.73799725651578,1.042678672941974,0.0
2018-07-22,19.09,1.7048481619605704,2.78,2.89,12.544000053405762,408.48,-0.063610118901991,133,0,1,4.81012927040481,15.626892792247116,35.968660968660984,1.6033495687868782,0.0
2018-07-29,19.53,2.3048716605552637,2.79,2.78,12.497999954223634,407.65,-0.2031923227575505,126,0,1,3.892309440300203,13.020833333333325,24.55357142857144,1.8348697622521246,0.0
2018-08-05,19.73,1.024065540194563,2.8,2.79,12.813999938964844,407.42,-0.0564209493437939,119,0,1,3.813520992964068,11.531938948558507,20.451770451770468,1.9709747786823593,0.0
2018-08-12,20.04,1.5712113532691196,2.96,2.8,11.496000289916992,407.26,-0.0392715134259535,112,0,1,3.6791916214428277,6.766116142781042,16.715200931857876,3.9018830400360924,0.0
2018-08-19,22.83,13.922155688622762,3.0,2.96,13.764000129699706,407.03,-0.0564749791288177,105,0,1,4.828028610608241,19.59140911471975,37.945619335347416,2.5554056455433485,0.0
2018-08-26,23.2,1.620674551029344,3.01,3.0,12.399999809265136,406.3,-0.1793479596098435,98,0,1,4.825860884138755,18.791602662570384,34.883720930232556,2.5608918995400463,0.0
2018-09-02,25.33,9.18103448275862,2.97,3.01,12.65999984741211,405.68,-0.1525966034949588,91,0,1,4.073746365502327,28.38317283324885,58.51063829787233,3.0080381293392966,0.0
2018-09-09,22.42,-11.488353730754032,2.94,2.97,14.149999856948853,405.58,-0.0246499704200431,84,0,1,6.046084952658872,11.876247504990033,34.97892835641181,1.2404994827886429,0.0
2018-09-16,24.88,10.972346119536123,2.93,2.94,12.992000007629397,405.88,0.0739681443858275,77,0,1,6.3854181960523215,8.979413053000451,50.69654754694122,0.7387804246342777,0.0
2018-09-23,24.63,-1.0048231511254002,3.03,2.93,12.34000015258789,405.73,-0.0369567359810751,70,0,1,6.513042201361156,6.1637931034482785,42.53472222222221,2.192085365368092,0.0
2018-09-30,26.1,5.968331303288688,3.06,3.03,12.407999992370604,405.69,-0.0098587730756993,63,0,1,6.554575960236467,3.0398736675878446,47.54098360655738,1.9523240284729027,0.0
2018-10-07,24.21,-7.241379310344831,3.23,3.06,12.939999961853028,405.77,0.0197194902511688,56,0,1,7.173625042431738,7.983942908117747,28.982418753329785,2.612771107594954,0.06666666666666667
2018-10-14,22.64,-6.484923585295332,3.3,3.23,20.17799949645996,406.2,0.1059713630874759,49,0,1,7.619218450540936,-9.0032154340836,18.596123624934524,1.9519851190064967,0.18333333333333332
2018-10-21,20.59,-9.054770318021198,3.26,3.3,19.253999710083008,406.81,0.1501723289020207,42,0,1,8.218711558092304,-16.40276086073893,5.427547363031238,2.825197746368474,0.3
2018-10-28,19.18,-6.847984458474987,3.32,3.26,22.79199943542481,406.67,-0.0344140999483766,35,0,1,8.503959725124478,-26.51340996168583,-2.7876330461226617,2.76780731782996,0.4166666666666667
2018-11-04,21.65,12.877997914494266,3.28,3.32,21.626000213623048,407.18,0.1254088081245274,28,0,1,9.27417117528347,-10.574142916150365,8.033932135728538,1.859418058236236,0.5333333333333333
2018-11-11,21.31,-1.5704387990762123,3.58,3.28,18.06199989318848,408.94,0.4322412692175481,21,0,1,8.349313375772066,-5.874558303886934,-6.65790626368813,4.885455782892735,0.65
2018-11-18,22.4,5.114969497888322,4.23,3.58,19.96800003051758,408.78,-0.0391255440896021,14,0,1,8.480616607578792,8.790675084992717,-3.4482758620689724,8.62189534858976,0.7666666666666667
2018-11-25,22.7,1.3392857142857206,4.67,4.23,21.22499990463257,408.58,-0.0489260727041362,7,1,1,8.00033440223411,18.35245046923879,-10.382945124358468,7.956186334827504,0.8833333333333333
2018-12-02,22.6,-0.4405286343612258,4.43,4.67,18.65400009155273,408.69,0.026922512115135,0,1,1,7.2347736676105505,4.387990762124727,0.802854594112401,9.709006433133284,1.0
2018-12-09,25.76,13.982300884955755,4.49,4.43,20.40000009536743,409.6,0.2226626538452292,358,0,1,7.676994929770957,20.882214922571585,3.536977491961424,10.208962915311147,0.0
2018-12-16,26.97,4.69720496894408,4.38,4.49,21.62799949645996,409.51,-0.0219726562500022,351,0,1,7.747932402042081,20.401785714285726,9.500609013398286,6.784922237492348,0.0
2018-12-23,27.02,0.1853911753800563,3.73,4.38,26.834000015258788,409.33,-0.0439549705745889,344,0,1,7.590994602186545,19.03083700440529,3.5249042145593767,6.914748221342247,0.0
