date,carbon_price_change_pct
2019-07-07,9.360318033971817
2019-07-14,0.3965631196298558
2019-07-21,-2.073732718894006
2019-07-28,2.8907563025210026
2019-08-04,-4.083632799738646
2019-08-11,-7.527247956403271
2019-08-18,-3.35174953959484
2019-08-25,4.306402439024404
2019-09-01,-4.822798684691265
2019-09-08,5.105566218809976
2019-09-15,0.7669831994156384
2019-09-22,-4.530627038782164
2019-09-29,-9.2255125284738
2019-10-06,6.064408197406945
2019-10-13,5.6782334384858135
2019-10-20,-3.731343283582089
2019-10-27,0.8527131782945618
2019-11-03,-1.7678708685626487
2019-11-10,-3.873239436619713
2019-11-17,3.011803011803016
2019-11-24,2.4891347293559907
2019-12-01,-1.0023130300694016
2019-12-08,-3.777258566978192
2019-12-15,10.117361392148938
2019-12-22,0.1470047776552796
2019-12-29,-6.422018348623848
2020-01-05,-3.019607843137251
2020-01-12,5.0141528507885
2020-01-19,-4.235656526761645
2020-01-26,-2.2517088862082923
2020-02-02,-2.303578774167004
2020-02-09,4.042105263157891
2020-02-16,5.341966815054633
2020-02-23,-7.721859393008068
2020-03-01,-0.7910074937552136
2020-03-08,-6.084767100293743
2020-03-15,-24.754244861483464
2020-03-22,1.6033254156769594
2020-03-29,9.468147282291062
2020-04-05,16.711158569140405
2020-04-12,2.836230558096986
2020-04-19,-4.225978647686834
2020-04-26,-8.035299581978638
2020-05-03,1.868686868686864
2020-05-10,-1.0411502231036265
2020-05-17,11.172344689378754
2020-05-24,-0.0450653447498949
2020-05-31,8.29576194770063
2020-06-07,-5.162364696086586
2020-06-14,9.394205443371373
2020-06-21,2.1669341894061
2020-06-28,12.49018067556953
2020-07-05,3.9804469273742926
2020-07-12,-3.4251175285426427
2020-07-19,-5.180806675938809
2020-07-26,-0.1833516685001868
2020-08-02,0.3673769287288797
2020-08-09,-3.513909224011713
2020-08-16,0.4552352048558417
2020-08-23,14.728096676737156
2020-08-30,-7.406188281764314
2020-09-06,3.057234269463205
2020-09-13,-1.0693342531907457
2020-09-20,-6.72942817294282
2020-09-27,3.140186915887844
2020-10-04,-4.893077201884744
2020-10-11,-3.2012195121951192
2020-10-18,2.2834645669291387
2020-10-25,-6.889915319476514
2020-11-01,6.862339809838769
2020-11-08,3.210831721470009
2020-11-15,1.761619190404784
2020-11-22,5.303867403314921
2020-11-29,6.92549842602308
2020-12-06,1.341184167484455
2020-12-13,1.226597805035512
2020-12-20,3.34821428571428
2020-12-27,1.635297747608777
2021-01-03,6.678809957498499
2021-01-10,-9.049516220830956
2021-01-17,7.790988735919901
2021-01-24,-3.686502177068218
2021-01-31,15.822784810126578
2021-02-07,4.813947436898269
2021-02-14,-6.405163853028794
2021-02-21,-0.2652519893899252
2021-02-28,4.680851063829783
2021-03-07,9.730691056910556
2021-03-14,-2.037508682565403
2021-03-21,-0.5199716379106545
2021-03-28,1.7106200997861754
2021-04-04,2.849801448259748
2021-04-11,1.748807631160565
2021-04-18,5.75892857142859
2021-04-25,4.073448712536942
2021-05-02,3.285337659703913
2021-05-09,12.36991949734929
2021-05-16,-8.387209505504101
2021-05-23,-1.621209231356091
2021-05-30,-2.15199689802249
2021-06-06,5.151575193184077
2021-06-13,-1.5262860373092213
2021-06-20,6.161500191350933
2021-06-27,4.109589041095885
2021-07-04,-5.349722991689743
2021-07-11,-2.542527894640567
2021-07-18,-3.791291291291299
2021-07-25,4.740538431525554
2021-08-01,6.202272303967238
2021-08-08,-2.2448263767099297
2021-08-15,-1.829924650161474
2021-08-22,8.406432748538005
2021-08-29,3.894133513149023
2021-09-05,-0.6652604251176419
2021-09-12,-2.2868343678536407
2021-09-19,5.800735539953195
2021-09-26,-1.327223890030016
2021-10-03,-5.908726981585277
2021-10-10,1.7528931245745394
2021-10-17,-1.9233985616323723
2021-10-24,0.7503410641200414
2021-10-31,1.1002031144211166
2021-11-07,6.44567219152854
2021-11-14,9.547027367096582
2021-11-21,4.982053122756636
2021-11-28,7.549234135667393
2021-12-05,7.286368260427278
2021-12-12,-12.26739362332584
2021-12-19,3.0937584436638854
2021-12-26,5.687328004193426
2022-01-02,5.914445133292001
2022-01-09,-3.9100913135097226
2022-01-16,2.911793372319682
2022-01-23,5.623298212383099
2022-01-30,8.103564223268322
2022-02-06,-3.711767755313633
2022-02-13,-3.661031549477767
2022-02-20,-1.4865317983681623
2022-02-27,-26.140231449965967
2022-03-06,17.91090629800309
2022-03-13,2.774882751433028
2022-03-20,-0.3676004563316071
2022-03-27,-0.1399491094147609
2022-04-03,2.038476239011344
2022-04-10,-0.1498314396304212
2022-04-17,11.27922971114168
2022-04-24,-5.101696819867396
2022-05-01,8.395500296033154
2022-05-08,-3.342800961328385
2022-05-15,-9.143309222423143
2022-05-22,4.739395447194927
2022-05-29,3.1710213776722007
2022-06-05,-5.767238402210206
2022-06-12,0.6230149034937682
2022-06-19,1.286876289911376
2022-06-26,2.577010667625545
2022-07-03,-3.2601075017527403
2022-07-10,3.128397149414175
2022-07-17,-10.634809088779573
2022-07-24,2.948885976408921
2022-07-31,7.905792488860608
2022-08-07,4.84898537045777
2022-08-14,10.284685495667834
2022-08-21,-7.85634118967452
2022-08-28,-13.752629830583553
2022-09-04,-15.16240852484273
2022-09-11,10.880750605326872
2022-09-18,-10.236113006687598
2022-09-25,1.459632051087123
2022-10-02,4.675558219691278
2022-10-09,-2.619899785254109
2022-10-16,1.029109085563085
2022-10-23,18.17520372526193
2022-10-30,-5.9721709149119455
2022-11-06,-0.6809848088004111
2022-11-13,-4.443565400843886
2022-11-20,8.969228646336425
2022-11-27,11.409395973154378
2022-12-04,-0.2841554898840637
2022-12-11,-4.616436794711043
2022-12-18,3.788240917782004
2022-12-25,-8.578008059873332
2023-01-01,-4.848866498740567
2023-01-08,2.183984116479154
2023-01-15,6.994818652849721
2023-01-22,5.254237288135588
2023-01-29,4.554865424430643
2023-02-05,-0.5060506050605151
2023-02-12,3.195488721804507
2023-02-19,1.5643415836279928
2023-02-26,-5.823399092731307
2023-03-05,8.468690489526164
2023-03-12,-11.628627491479914
2023-03-19,-0.1986677573915907
2023-03-26,7.435597189695553
2023-04-02,5.449591280653943
2023-04-09,-2.72868217054264
2023-04-16,-4.515991924343854
2023-04-23,-2.4593812597373588
2023-04-30,-3.069024529378217
2023-05-07,4.67278719397366
2023-05-14,0.5622399640166531
2023-05-21,-7.044615900704477
2023-05-28,-5.545531095873935
2023-06-04,9.704533876719324
2023-06-11,6.7100069654051575
2023-06-18,-4.754134029590951
2023-06-25,2.3072529982866907
2023-07-02,-3.818242715194808
2023-07-09,0.2321532211259303
2023-07-16,6.334684423856407
2023-07-23,-3.397952515791758
2023-07-30,-5.963923337091326
2023-08-06,4.064260879990411
2023-08-13,1.440092165898621
2023-08-20,-3.18001135718341
2023-08-27,0.4574780058651084
2023-09-03,-4.694068192433443
2023-09-10,0.588091154128878
2023-09-17,3.897685749086488
2023-09-24,-4.513481828839383
2023-10-01,-1.0190300798035623
2023-10-08,6.251550483750923
2023-10-15,-4.657950035022173
2023-10-22,-2.8284559813885224
2023-10-29,-2.7217741935483875
2023-11-05,1.6839378238342029
2023-11-12,-2.8917197452229204
2023-11-19,0.3017184835366615
2023-11-26,-5.244572325398888
2023-12-03,-5.286404416839197
2023-12-10,-1.530166132322952
2023-12-17,13.867100784371766
2023-12-24,1.351702625422413
2023-12-31,-5.14234419081816
2024-01-07,-13.748817088008655
2024-01-14,-0.5956112852664508
2024-01-21,-0.5045726900031577
2024-01-28,0.6339144215530945
