date,gas_price_weekly,gas_price_lag1,gas_price_volatility,vix,co2_change,days_to_next_cop,cop_urgency,is_cop_week,recent_volatility,momentum_4w,momentum_12w,regime
2016-06-19,-0.4074177171349019,-0.5600391054527877,-0.001020320360043822,0.20448522505859432,-0.9011393017374885,-0.5031382192403788,-0.3621950478494146,-0.14110813025753954,-0.19820281871334272,-1.7168240989392602,-0.6044627974053705,-1.2760694125935004
2016-06-26,-0.30174898470454065,-0.4081036185373536,-0.3267258058917861,0.22175367989878988,-1.1185545416829832,-0.5497459535809662,-0.3621950478494146,-0.14110813025753954,-0.1698219925808051,-2.0937931649920984,-1.1383132227788486,-1.2760694125935004
2016-07-03,-0.2092888438279746,-0.302409366770095,-0.5107017055582264,-0.08557023878911414,-0.717923655724002,-0.5963536879215536,-0.3621950478494146,-0.14110813025753954,-0.19101666023193883,-2.2179766347424374,-1.2577192031721816,-1.2760694125935004
2016-07-10,-0.2555189142662578,-0.2099268964737437,-0.2690517501736288,-0.5311764257649956,-1.7256124304742746,-0.642961422262141,-0.3621950478494146,-0.14110813025753954,-0.21821106700333998,-1.321847745153424,-1.2709199846671249,-1.2760694125935004
2016-07-17,-0.2621232100431552,-0.2561681316219195,-0.3542933642084266,-0.733675633438443,-1.7610625366423602,-0.6895691566027284,-0.3621950478494146,-0.14110813025753954,-0.21040834429620855,-0.9022044592839581,-1.7095704083099883,-1.2760694125935004
2016-07-24,-0.27533180159695037,-0.262774022357373,-0.4359621904113789,-0.859950936055396,0.6329867973839467,-0.7361768909433158,-0.3621950478494146,-0.14110813025753954,-0.2405043690185019,-0.5876933857855203,-1.627846926942563,-1.2760694125935004
2016-07-31,-0.23570602693556492,-0.2759858038282803,-0.5586413456690151,-0.7951943719303917,-0.6280016451173065,-0.7827846252839032,-0.3621950478494146,-0.14110813025753954,0.040269447682602294,0.12938791070805725,-1.3570130570804892,-1.2760694125935004
2016-08-07,-0.21589313960487233,-0.23635045941555835,-0.6094822921541764,-0.8183988275652135,-1.0022290340978692,-0.8293923596244906,-0.3621950478494146,-0.14110813025753954,0.09074300133650018,-0.2743399239451943,-1.2891237514177143,-1.2760694125935004
2016-08-14,-0.28854039315074553,-0.2165327872091975,-0.4940410529968879,-0.9274057010739214,-1.674212346668728,-0.8760000939650779,-0.3621950478494146,-0.14110813025753954,0.06795829337921366,0.1647790318818773,-1.4442882585188264,-1.2760694125935004
2016-08-21,-0.3149575762583358,-0.28919758529918765,-0.4886093031391115,-0.9012332450417875,0.02590148802052301,-0.9226078283056653,-0.3621950478494146,-0.14110813025753954,0.06800593253530185,0.3104887899865309,-1.4433115469283004,-1.2760694125935004
2016-08-28,-0.2555189142662578,-0.3156211482410023,-0.45169699955046727,-0.7401512847045532,-1.5530248298099212,-0.9692155626462527,-0.3621950478494146,-0.14110813025753954,0.41843130998963685,-1.3626168115493633,-1.961463951743693,-1.2760694125935004
2016-09-04,-0.17626736494348688,-0.2561681316219195,-0.38304998979364896,-0.7520233634896568,-0.03656964969043929,-1.0158232969868402,-0.3621950478494146,-0.14110813025753954,0.42734440822517294,-1.6151639321526128,-1.7922115639636604,-1.2760694125935004
2016-09-11,-0.22249743538176978,-0.17689744279647554,-0.4292291681440603,-0.6839614595257729,0.3864927218925585,-1.0624310313274277,-0.13594583774293745,-0.14110813025753954,0.2844958683602265,-0.929311720150003,-0.9954452813218616,-1.2760694125935004
2016-09-18,-0.12343299872830628,-0.22313867794465103,-0.4217968655978369,-0.2695868809893288,-0.6785602105561868,-1.109038765668015,0.39196898583884227,-0.14110813025753954,0.215139085246586,-0.4918797434487045,-0.477380225198585,-1.2760694125935004
2016-09-25,-0.06399433673622824,-0.12405031691284622,-0.4234056590359405,-0.6408578623630595,-0.28733045946546065,-1.1556465000086023,0.9198838094206225,-0.14110813025753954,0.4391729101852505,1.5895234934818159,0.07106705321394083,-1.2760694125935004
2016-10-02,-0.13003729450520402,-0.06459730029376341,-0.35987309165935055,-0.6883459973798189,0.22998058418811645,-1.2022542343491898,1.4477986330024026,-0.14110813025753954,0.8051110489752905,3.093173953955954,0.37780572621821756,-1.2760694125935004
2016-10-09,-0.19608025227417947,-0.13065620764830005,-0.337338074874912,-0.7096617535602964,0.9507049194322779,-1.248861968689777,1.9757134565841827,-0.14110813025753954,0.5553079480434276,2.571800117026436,0.9776168908778559,-1.2760694125935004
2016-10-16,-0.024368562074842795,-0.19671511500283637,-0.20271021308674295,-0.414209836461644,0.05725580008718925,-1.2954697030303646,2.5036282801659624,-0.14110813025753954,0.4672937495241511,2.2758799042612723,1.2698931441507613,-1.2760694125935004
2016-10-23,-0.044181449405535374,-0.024961955881041428,-0.20599605081158417,-0.534819014983615,0.6985742243604243,-1.3420774373709519,3.0315431037477425,-0.14110813025753954,0.42063973068074145,1.3357035748335098,0.8224060602549551,-1.2760694125935004
2016-10-30,-0.32156187203523323,-0.04477962808740227,0.0936273397052789,-0.554245943049995,0.947616291807473,-1.3886851717115394,3.5594579273295226,-0.14110813025753954,0.5509326902095364,0.8403227825500516,1.1465504885929065,-1.2760694125935004
2016-11-06,-0.4668563791269799,-0.3222270389764558,0.1380315197975716,0.1812807694237732,-0.06790928124488141,-1.4352929060521267,4.087372750911301,7.08676387515643,1.0018988535077584,-0.42560140155861587,0.5505101491157719,-1.2760694125935004
2016-11-13,-0.6517766608801118,-0.4675566351564364,-0.2414197901980923,-0.32570924342618607,1.164354144259823,0.9417015453178303,-0.3621950478494146,-0.14110813025753954,1.0038824371833786,-0.6654101458737722,0.5434818498676434,-1.2760694125935004
2016-11-20,-0.5064821537883654,-0.6525215757491387,0.22483420156840897,-0.6756645200833408,0.5548008697934816,0.8950938109772429,-0.3621950478494146,-0.14110813025753954,0.8164325714493668,-1.480832381078733,0.7214279745350759,-1.2760694125935004
2016-11-27,-0.29514468892764323,-0.5071919795691584,0.37972131619249455,-0.8313501172314584,0.8030221733752161,0.8484860766366555,-0.3621950478494146,-0.14110813025753954,1.4054095825773776,-2.989455755887159,-0.13316115256144306,-1.2760694125935004
2016-12-04,0.002048621032747507,-0.29580347603464147,0.38706981430305715,-0.6810609476023343,-1.0929440375508783,0.8018783422960681,-0.3621950478494146,-0.14110813025753954,1.337483121239553,-2.0165348116691737,-0.2875024129990585,-1.2760694125935004
2016-12-11,0.3190548183238308,0.001461607060773223,-0.47954351385337596,-0.87074368816558,1.3943731556783427,0.7552706079554807,-0.3621950478494146,-0.14110813025753954,1.5303959245722634,-1.2020526449503544,0.026139854012495127,-1.2760694125935004
2016-12-18,0.23980326900105992,0.31854436236254874,0.08966049618394503,-0.7897979958753,-0.7042330972213776,0.7086628736148933,-0.3621950478494146,-0.14110813025753954,2.609102030868909,1.82747102936397,0.863596949135003,-1.2760694125935004
2016-12-25,0.20017749433967447,0.2392736735371048,0.2121456441376609,-0.9581650831858713,0.4603085826882097,0.6620551392743059,-0.3621950478494146,-0.14110813025753954,2.3318491214641317,4.154782794511155,0.34234485383356145,-1.2760694125935004
2017-01-01,0.3190548183238308,0.1996383291243828,0.015178370343457257,-0.7385998474959243,1.7637782658436023,0.6154474049337185,-0.3621950478494146,-0.14110813025753954,3.3041540919624954,0.8509529988598384,-1.0704565202346001,-1.2760694125935004
2017-01-08,0.17376031123208446,0.31854436236254874,-0.3042287746210057,-0.89576941267776,0.024956774261003453,0.5688396705931311,-0.3621950478494146,-0.14110813025753954,3.299118544167267,-0.05263043406480656,-1.1290279777004035,-1.2760694125935004
2017-01-15,0.04167439569413296,0.17321476618256845,-0.26253242532468857,-0.9641011097124479,0.2570739025096603,0.5222319362525438,-0.3621950478494146,-0.14110813025753954,3.3987672545365086,-1.3039919589779478,-0.7914190166398696,-1.2760694125935004
2017-01-22,0.05488298724792811,0.0410969514734952,-0.24632567204826653,-0.8627166254227914,0.3961125167320155,0.47562420191195637,-0.3621950478494146,-0.14110813025753954,3.374103663882796,-2.3176622449577002,-1.5673548331636735,-1.2760694125935004
2017-01-29,0.04167439569413296,0.05430873294440253,-0.4208145725528625,-1.0240009225218938,-0.5006768363121805,0.429016467571369,-0.3621950478494146,-0.14110813025753954,3.4146026676441443,0.545457147986336,-0.559874362962018,-1.2760694125935004
2017-02-05,-0.05739004095933053,0.0410969514734952,-0.4526735122862344,-0.9236282249693818,-0.3308420274799698,0.3824087332307816,-0.3621950478494146,-0.14110813025753954,3.4099055241986043,0.47862641862295974,-0.5177918964005828,-1.2760694125935004
2017-02-12,-0.11022440717451112,-0.0579914095583096,-0.5233951918970836,-0.997558666985968,-0.2535865311989238,0.3358009988901942,-0.3621950478494146,-0.14110813025753954,3.2250481281126295,-0.3936563990871143,-0.09292221309129939,-1.2760694125935004
2017-02-19,-0.22249743538176978,-0.1108385354419389,-0.5293482269690678,-0.9654502101592082,1.526291338273158,0.2891932645496068,-0.3621950478494146,-0.14110813025753954,2.842482885740274,1.1804171326709532,1.254737016507867,-1.2760694125935004
